GROUP,boro,count,rate,date,day
65-74,3,3654,2496.91,2020-07-16,60
75+,3,4306,3513.35,2020-07-16,60
0-17,4,1646,361.76,2020-07-16,60
18-44,4,24690,2881.79,2020-07-16,60
45-64,4,24995,4099.97,2020-07-16,60
65-74,4,7592,3777.32,2020-07-16,60
75+,4,7055,4507.18,2020-07-16,60
0-17,5,434,419.65,2020-07-16,60
18-44,5,5696,3466.54,2020-07-16,60
45-64,5,5404,4112.85,2020-07-16,60
65-74,5,1416,3119.97,2020-07-16,60
75+,5,1295,4089.3,2020-07-16,60
0-17,1,1967,337.32,2020-07-17,61
18-44,1,22064,2102.3,2020-07-17,61
45-64,1,20740,3509.63,2020-07-17,61
65-74,1,8208,4015.87,2020-07-17,61
75+,1,7437,4802.5,2020-07-17,61
0-17,2,1772,502.17,2020-07-17,61
18-44,2,18180,3271.73,2020-07-17,61
45-64,2,18031,5299.77,2020-07-17,61
65-74,2,5540,5430.63,2020-07-17,61
75+,2,5005,6151.6,2020-07-17,61
0-17,3,515,221.48,2020-07-17,61
18-44,3,10155,1365.98,2020-07-17,61
45-64,3,9055,2358.99,2020-07-17,61
65-74,3,3656,2498.27,2020-07-17,61
75+,3,4312,3518.25,2020-07-17,61
0-17,4,1650,362.64,2020-07-17,61
18-44,4,24729,2886.34,2020-07-17,61
45-64,4,25023,4104.57,2020-07-17,61
65-74,4,7595,3778.81,2020-07-17,61
75+,4,7058,4509.1,2020-07-17,61
0-17,5,434,419.65,2020-07-17,61
18-44,5,5710,3475.06,2020-07-17,61
45-64,5,5409,4116.66,2020-07-17,61
65-74,5,1417,3122.18,2020-07-17,61
75+,5,1295,4089.3,2020-07-17,61
0-17,1,1976,338.87,2020-07-18,62
18-44,1,22121,2107.73,2020-07-18,62
45-64,1,20766,3514.03,2020-07-18,62
65-74,1,8214,4018.81,2020-07-18,62
75+,1,7445,4807.66,2020-07-18,62
0-17,2,1779,504.16,2020-07-18,62
18-44,2,18210,3277.13,2020-07-18,62
45-64,2,18055,5306.83,2020-07-18,62
65-74,2,5543,5433.57,2020-07-18,62
75+,2,5006,6152.83,2020-07-18,62
0-17,3,519,223.2,2020-07-18,62
18-44,3,10196,1371.49,2020-07-18,62
45-64,3,9067,2362.12,2020-07-18,62
65-74,3,3658,2499.64,2020-07-18,62
75+,3,4319,3523.96,2020-07-18,62
0-17,4,1657,364.18,2020-07-18,62
18-44,4,24776,2891.83,2020-07-18,62
45-64,4,25041,4107.52,2020-07-18,62
65-74,4,7602,3782.3,2020-07-18,62
75+,4,7064,4512.93,2020-07-18,62
0-17,5,433,418.68,2020-07-18,62
18-44,5,5716,3478.71,2020-07-18,62
45-64,5,5413,4119.7,2020-07-18,62
65-74,5,1417,3122.18,2020-07-18,62
75+,5,1296,4092.46,2020-07-18,62
0-17,1,1983,340.07,2020-07-19,63
18-44,1,22167,2112.11,2020-07-19,63
45-64,1,20783,3516.91,2020-07-19,63
65-74,1,8226,4024.68,2020-07-19,63
75+,1,7447,4808.95,2020-07-19,63
0-17,2,1781,504.73,2020-07-19,63
18-44,2,18236,3281.81,2020-07-19,63
45-64,2,18064,5309.47,2020-07-19,63
65-74,2,5548,5438.47,2020-07-19,63
75+,2,5008,6155.28,2020-07-19,63
0-17,3,520,223.63,2020-07-19,63
18-44,3,10230,1376.06,2020-07-19,63
45-64,3,9075,2364.2,2020-07-19,63
65-74,3,3658,2499.64,2020-07-19,63
75+,3,4323,3527.22,2020-07-19,63
0-17,4,1659,364.62,2020-07-19,63
18-44,4,24810,2895.8,2020-07-19,63
45-64,4,25064,4111.29,2020-07-19,63
65-74,4,7607,3784.78,2020-07-19,63
75+,4,7071,4517.4,2020-07-19,63
0-17,5,435,420.62,2020-07-19,63
18-44,5,5725,3484.18,2020-07-19,63
45-64,5,5418,4123.51,2020-07-19,63
65-74,5,1419,3126.58,2020-07-19,63
75+,5,1296,4092.46,2020-07-19,63
0-17,1,1983,340.07,2020-07-20,64
18-44,1,22200,2115.26,2020-07-20,64
45-64,1,20790,3518.09,2020-07-20,64
65-74,1,8232,4027.61,2020-07-20,64
75+,1,7449,4810.24,2020-07-20,64
0-17,2,1791,507.56,2020-07-20,64
18-44,2,18281,3289.9,2020-07-20,64
45-64,2,18086,5315.94,2020-07-20,64
65-74,2,5555,5445.33,2020-07-20,64
75+,2,5012,6160.2,2020-07-20,64
0-17,3,522,224.49,2020-07-20,64
18-44,3,10278,1382.52,2020-07-20,64
45-64,3,9085,2366.81,2020-07-20,64
65-74,3,3659,2500.32,2020-07-20,64
75+,3,4326,3529.67,2020-07-20,64
0-17,4,1662,365.28,2020-07-20,64
18-44,4,24852,2900.7,2020-07-20,64
45-64,4,25098,4116.87,2020-07-20,64
65-74,4,7614,3788.27,2020-07-20,64
75+,4,7079,4522.51,2020-07-20,64
0-17,5,437,422.55,2020-07-20,64
18-44,5,5736,3490.88,2020-07-20,64
45-64,5,5425,4128.83,2020-07-20,64
65-74,5,1422,3133.19,2020-07-20,64
75+,5,1297,4095.62,2020-07-20,64
0-17,1,1993,341.78,2020-07-21,65
18-44,1,22272,2122.12,2020-07-21,65
45-64,1,20818,3522.83,2020-07-21,65
65-74,1,8238,4030.55,2020-07-21,65
75+,1,7449,4810.24,2020-07-21,65
0-17,2,1802,510.68,2020-07-21,65
18-44,2,18349,3302.14,2020-07-21,65
45-64,2,18138,5331.22,2020-07-21,65
65-74,2,5561,5451.21,2020-07-21,65
75+,2,5024,6174.95,2020-07-21,65
0-17,3,524,225.35,2020-07-21,65
18-44,3,10342,1391.13,2020-07-21,65
45-64,3,9102,2371.24,2020-07-21,65
65-74,3,3658,2499.64,2020-07-21,65
75+,3,4327,3530.49,2020-07-21,65
0-17,4,1671,367.26,2020-07-21,65
18-44,4,24933,2910.15,2020-07-21,65
45-64,4,25149,4125.23,2020-07-21,65
65-74,4,7621,3791.75,2020-07-21,65
75+,4,7087,4527.62,2020-07-21,65
0-17,5,438,423.52,2020-07-21,65
18-44,5,5755,3502.44,2020-07-21,65
45-64,5,5444,4143.3,2020-07-21,65
65-74,5,1423,3135.4,2020-07-21,65
75+,5,1300,4105.09,2020-07-21,65
0-17,1,1995,342.12,2020-07-22,66
18-44,1,22283,2123.17,2020-07-22,66
45-64,1,20827,3524.36,2020-07-22,66
65-74,1,8239,4031.04,2020-07-22,66
75+,1,7448,4809.6,2020-07-22,66
0-17,2,1805,511.53,2020-07-22,66
18-44,2,18358,3303.76,2020-07-22,66
45-64,2,18144,5332.99,2020-07-22,66
65-74,2,5565,5455.13,2020-07-22,66
75+,2,5024,6174.95,2020-07-22,66
0-17,3,525,225.78,2020-07-22,66
18-44,3,10356,1393.01,2020-07-22,66
45-64,3,9104,2371.76,2020-07-22,66
65-74,3,3660,2501.01,2020-07-22,66
75+,3,4329,3532.12,2020-07-22,66
0-17,4,1672,367.48,2020-07-22,66
18-44,4,24953,2912.49,2020-07-22,66
45-64,4,25154,4126.06,2020-07-22,66
65-74,4,7624,3793.24,2020-07-22,66
75+,4,7089,4528.9,2020-07-22,66
0-17,5,438,423.52,2020-07-22,66
18-44,5,5756,3503.05,2020-07-22,66
45-64,5,5445,4144.06,2020-07-22,66
65-74,5,1423,3135.4,2020-07-22,66
75+,5,1300,4105.09,2020-07-22,66
0-17,1,2001,343.15,2020-07-23,67
18-44,1,22341,2128.69,2020-07-23,67
45-64,1,20850,3528.25,2020-07-23,67
65-74,1,8243,4033,2020-07-23,67
75+,1,7452,4812.18,2020-07-23,67
0-17,2,1809,512.66,2020-07-23,67
18-44,2,18396,3310.6,2020-07-23,67
45-64,2,18162,5338.28,2020-07-23,67
65-74,2,5571,5461.02,2020-07-23,67
75+,2,5030,6182.32,2020-07-23,67
0-17,3,527,226.64,2020-07-23,67
18-44,3,10415,1400.95,2020-07-23,67
45-64,3,9122,2376.45,2020-07-23,67
65-74,3,3669,2507.16,2020-07-23,67
75+,3,4333,3535.38,2020-07-23,67
0-17,4,1680,369.24,2020-07-23,67
18-44,4,25005,2918.56,2020-07-23,67
45-64,4,25173,4129.17,2020-07-23,67
65-74,4,7628,3795.23,2020-07-23,67
75+,4,7091,4530.18,2020-07-23,67
0-17,5,439,424.49,2020-07-23,67
18-44,5,5767,3509.75,2020-07-23,67
45-64,5,5450,4147.86,2020-07-23,67
65-74,5,1423,3135.4,2020-07-23,67
75+,5,1300,4105.09,2020-07-23,67
0-17,1,2002,343.32,2020-07-24,68
18-44,1,22360,2130.5,2020-07-24,68
45-64,1,20859,3529.77,2020-07-24,68
65-74,1,8243,4033,2020-07-24,68
75+,1,7457,4815.41,2020-07-24,68
0-17,2,1817,514.93,2020-07-24,68
18-44,2,18408,3312.76,2020-07-24,68
45-64,2,18163,5338.57,2020-07-24,68
65-74,2,5581,5470.82,2020-07-24,68
75+,2,5032,6184.78,2020-07-24,68
0-17,3,529,227.5,2020-07-24,68
18-44,3,10435,1403.64,2020-07-24,68
45-64,3,9131,2378.79,2020-07-24,68
65-74,3,3668,2506.47,2020-07-24,68
75+,3,4333,3535.38,2020-07-24,68
0-17,4,1689,371.22,2020-07-24,68
18-44,4,25024,2920.77,2020-07-24,68
45-64,4,25168,4128.35,2020-07-24,68
65-74,4,7630,3796.23,2020-07-24,68
75+,4,7092,4530.82,2020-07-24,68
0-17,5,444,429.32,2020-07-24,68
18-44,5,5782,3518.87,2020-07-24,68
45-64,5,5456,4152.43,2020-07-24,68
65-74,5,1424,3137.6,2020-07-24,68
75+,5,1300,4105.09,2020-07-24,68
0-17,1,2007,344.18,2020-07-25,69
18-44,1,22421,2136.31,2020-07-25,69
45-64,1,20898,3536.37,2020-07-25,69
65-74,1,8257,4039.85,2020-07-25,69
75+,1,7461,4817.99,2020-07-25,69
0-17,2,1829,518.33,2020-07-25,69
18-44,2,18472,3324.28,2020-07-25,69
45-64,2,18207,5351.51,2020-07-25,69
65-74,2,5591,5480.62,2020-07-25,69
75+,2,5045,6200.76,2020-07-25,69
0-17,3,529,227.5,2020-07-25,69
18-44,3,10490,1411.04,2020-07-25,69
45-64,3,9158,2385.83,2020-07-25,69
65-74,3,3679,2513.99,2020-07-25,69
75+,3,4335,3537.01,2020-07-25,69
0-17,4,1694,372.31,2020-07-25,69
18-44,4,25081,2927.43,2020-07-25,69
45-64,4,25236,4139.51,2020-07-25,69
65-74,4,7645,3803.69,2020-07-25,69
75+,4,7094,4532.1,2020-07-25,69
0-17,5,445,430.29,2020-07-25,69
18-44,5,5789,3523.13,2020-07-25,69
45-64,5,5465,4159.28,2020-07-25,69
65-74,5,1427,3144.21,2020-07-25,69
75+,5,1302,4111.41,2020-07-25,69
0-17,1,2009,344.53,2020-07-26,70
18-44,1,22439,2138.03,2020-07-26,70
45-64,1,20903,3537.22,2020-07-26,70
65-74,1,8259,4040.82,2020-07-26,70
75+,1,7465,4820.58,2020-07-26,70
0-17,2,1831,518.89,2020-07-26,70
18-44,2,18479,3325.54,2020-07-26,70
45-64,2,18213,5353.27,2020-07-26,70
65-74,2,5591,5480.62,2020-07-26,70
75+,2,5048,6204.45,2020-07-26,70
0-17,3,531,228.36,2020-07-26,70
18-44,3,10490,1411.04,2020-07-26,70
45-64,3,9161,2386.61,2020-07-26,70
65-74,3,3679,2513.99,2020-07-26,70
75+,3,4334,3536.2,2020-07-26,70
0-17,4,1696,372.75,2020-07-26,70
18-44,4,25089,2928.36,2020-07-26,70
45-64,4,25246,4141.15,2020-07-26,70
65-74,4,7651,3806.68,2020-07-26,70
75+,4,7098,4534.65,2020-07-26,70
0-17,5,445,430.29,2020-07-26,70
18-44,5,5796,3527.39,2020-07-26,70
45-64,5,5464,4158.52,2020-07-26,70
65-74,5,1427,3144.21,2020-07-26,70
75+,5,1302,4111.41,2020-07-26,70
0-17,1,2014,345.38,2020-07-27,71
18-44,1,22465,2140.51,2020-07-27,71
45-64,1,20919,3539.92,2020-07-27,71
65-74,1,8263,4042.78,2020-07-27,71
75+,1,7467,4821.87,2020-07-27,71
0-17,2,1834,519.75,2020-07-27,71
18-44,2,18502,3329.68,2020-07-27,71
45-64,2,18224,5356.5,2020-07-27,71
65-74,2,5594,5483.56,2020-07-27,71
75+,2,5050,6206.91,2020-07-27,71
0-17,3,532,228.79,2020-07-27,71
18-44,3,10512,1414,2020-07-27,71
45-64,3,9171,2389.21,2020-07-27,71
65-74,3,3681,2515.36,2020-07-27,71
75+,3,4337,3538.65,2020-07-27,71
0-17,4,1699,373.41,2020-07-27,71
18-44,4,25113,2931.16,2020-07-27,71
45-64,4,25263,4143.93,2020-07-27,71
65-74,4,7659,3810.66,2020-07-27,71
75+,4,7101,4536.57,2020-07-27,71
0-17,5,448,433.19,2020-07-27,71
18-44,5,5808,3534.7,2020-07-27,71
45-64,5,5472,4164.61,2020-07-27,71
65-74,5,1430,3150.82,2020-07-27,71
75+,5,1305,4120.88,2020-07-27,71
0-17,1,2022,346.75,2020-07-28,72
18-44,1,22531,2146.8,2020-07-28,72
45-64,1,20951,3545.34,2020-07-28,72
65-74,1,8267,4044.74,2020-07-28,72
75+,1,7476,4827.68,2020-07-28,72
0-17,2,1838,520.88,2020-07-28,72
18-44,2,18545,3337.41,2020-07-28,72
45-64,2,18243,5362.09,2020-07-28,72
65-74,2,5610,5499.25,2020-07-28,72
75+,2,5054,6211.82,2020-07-28,72
0-17,3,536,230.51,2020-07-28,72
18-44,3,10556,1419.92,2020-07-28,72
45-64,3,9186,2393.12,2020-07-28,72
65-74,3,3688,2520.14,2020-07-28,72
75+,3,4341,3541.91,2020-07-28,72
0-17,4,1712,376.27,2020-07-28,72
18-44,4,25171,2937.93,2020-07-28,72
45-64,4,25297,4149.51,2020-07-28,72
65-74,4,7665,3813.64,2020-07-28,72
75+,4,7108,4541.04,2020-07-28,72
0-17,5,451,436.09,2020-07-28,72
18-44,5,5817,3540.17,2020-07-28,72
45-64,5,5484,4173.74,2020-07-28,72
65-74,5,1430,3150.82,2020-07-28,72
75+,5,1309,4133.51,2020-07-28,72
0-17,1,2026,347.44,2020-07-29,73
18-44,1,22576,2151.08,2020-07-29,73
45-64,1,20970,3548.55,2020-07-29,73
65-74,1,8276,4049.14,2020-07-29,73
75+,1,7480,4830.26,2020-07-29,73
0-17,2,1845,522.86,2020-07-29,73
18-44,2,18579,3343.53,2020-07-29,73
45-64,2,18256,5365.91,2020-07-29,73
65-74,2,5612,5501.21,2020-07-29,73
75+,2,5057,6215.51,2020-07-29,73
0-17,3,539,231.8,2020-07-29,73
18-44,3,10578,1422.87,2020-07-29,73
45-64,3,9202,2397.29,2020-07-29,73
65-74,3,3691,2522.19,2020-07-29,73
75+,3,4342,3542.73,2020-07-29,73
0-17,4,1722,378.47,2020-07-29,73
18-44,4,25224,2944.12,2020-07-29,73
45-64,4,25326,4154.27,2020-07-29,73
65-74,4,7672,3817.12,2020-07-29,73
75+,4,7112,4543.6,2020-07-29,73
0-17,5,451,436.09,2020-07-29,73
18-44,5,5832,3549.3,2020-07-29,73
45-64,5,5490,4178.3,2020-07-29,73
65-74,5,1432,3155.23,2020-07-29,73
75+,5,1310,4136.67,2020-07-29,73
0-17,1,2033,348.64,2020-07-30,74
18-44,1,22631,2156.32,2020-07-30,74
45-64,1,20998,3553.29,2020-07-30,74
65-74,1,8282,4052.08,2020-07-30,74
75+,1,7486,4834.14,2020-07-30,74
0-17,2,1847,523.43,2020-07-30,74
18-44,2,18601,3347.49,2020-07-30,74
45-64,2,18278,5372.37,2020-07-30,74
65-74,2,5618,5507.09,2020-07-30,74
75+,2,5059,6217.97,2020-07-30,74
0-17,3,544,233.95,2020-07-30,74
18-44,3,10617,1428.12,2020-07-30,74
45-64,3,9213,2400.16,2020-07-30,74
65-74,3,3694,2524.24,2020-07-30,74
75+,3,4344,3544.36,2020-07-30,74
0-17,4,1723,378.69,2020-07-30,74
18-44,4,25268,2949.25,2020-07-30,74
45-64,4,25342,4156.89,2020-07-30,74
65-74,4,7679,3820.61,2020-07-30,74
75+,4,7116,4546.15,2020-07-30,74
0-17,5,456,440.92,2020-07-30,74
18-44,5,5844,3556.61,2020-07-30,74
45-64,5,5495,4182.11,2020-07-30,74
65-74,5,1436,3164.04,2020-07-30,74
75+,5,1311,4139.83,2020-07-30,74
0-17,1,2043,350.36,2020-07-31,75
18-44,1,22669,2159.94,2020-07-31,75
45-64,1,21019,3556.85,2020-07-31,75
65-74,1,8284,4053.06,2020-07-31,75
75+,1,7494,4839.3,2020-07-31,75
0-17,2,1852,524.85,2020-07-31,75
18-44,2,18628,3352.35,2020-07-31,75
45-64,2,18287,5375.02,2020-07-31,75
65-74,2,5623,5511.99,2020-07-31,75
75+,2,5061,6220.43,2020-07-31,75
0-17,3,549,236.1,2020-07-31,75
18-44,3,10664,1434.44,2020-07-31,75
45-64,3,9222,2402.5,2020-07-31,75
65-74,3,3697,2526.29,2020-07-31,75
75+,3,4352,3550.88,2020-07-31,75
0-17,4,1729,380.01,2020-07-31,75
18-44,4,25308,2953.92,2020-07-31,75
45-64,4,25358,4159.52,2020-07-31,75
65-74,4,7684,3823.09,2020-07-31,75
75+,4,7119,4548.07,2020-07-31,75
0-17,5,459,443.83,2020-07-31,75
18-44,5,5854,3562.69,2020-07-31,75
45-64,5,5499,4185.15,2020-07-31,75
65-74,5,1437,3166.24,2020-07-31,75
75+,5,1311,4139.83,2020-07-31,75
0-17,1,2053,352.07,2020-08-01,76
18-44,1,22724,2165.18,2020-08-01,76
45-64,1,21043,3560.91,2020-08-01,76
65-74,1,8297,4059.42,2020-08-01,76
75+,1,7497,4841.24,2020-08-01,76
0-17,2,1857,526.26,2020-08-01,76
18-44,2,18651,3356.49,2020-08-01,76
45-64,2,18297,5377.96,2020-08-01,76
65-74,2,5626,5514.93,2020-08-01,76
75+,2,5063,6222.88,2020-08-01,76
0-17,3,550,236.53,2020-08-01,76
18-44,3,10695,1438.61,2020-08-01,76
45-64,3,9243,2407.97,2020-08-01,76
65-74,3,3699,2527.66,2020-08-01,76
75+,3,4356,3554.15,2020-08-01,76
0-17,4,1732,380.67,2020-08-01,76
18-44,4,25346,2958.36,2020-08-01,76
45-64,4,25385,4163.95,2020-08-01,76
65-74,4,7690,3826.08,2020-08-01,76
75+,4,7123,4550.62,2020-08-01,76
0-17,5,461,445.76,2020-08-01,76
18-44,5,5859,3565.74,2020-08-01,76
45-64,5,5501,4186.68,2020-08-01,76
65-74,5,1438,3168.45,2020-08-01,76
75+,5,1312,4142.98,2020-08-01,76
0-17,1,2054,352.24,2020-08-02,77
18-44,1,22768,2169.38,2020-08-02,77
45-64,1,21057,3563.28,2020-08-02,77
65-74,1,8302,4061.86,2020-08-02,77
75+,1,7497,4841.24,2020-08-02,77
0-17,2,1859,526.83,2020-08-02,77
18-44,2,18677,3361.17,2020-08-02,77
45-64,2,18312,5382.37,2020-08-02,77
65-74,2,5631,5519.83,2020-08-02,77
75+,2,5065,6225.34,2020-08-02,77
0-17,3,551,236.96,2020-08-02,77
18-44,3,10719,1441.84,2020-08-02,77
45-64,3,9244,2408.23,2020-08-02,77
65-74,3,3703,2530.39,2020-08-02,77
75+,3,4359,3556.6,2020-08-02,77
0-17,4,1737,381.77,2020-08-02,77
18-44,4,25364,2960.46,2020-08-02,77
45-64,4,25404,4167.06,2020-08-02,77
65-74,4,7692,3827.08,2020-08-02,77
75+,4,7126,4552.54,2020-08-02,77
0-17,5,464,448.66,2020-08-02,77
18-44,5,5867,3570.6,2020-08-02,77
45-64,5,5504,4188.96,2020-08-02,77
65-74,5,1441,3175.06,2020-08-02,77
75+,5,1312,4142.98,2020-08-02,77
0-17,1,2058,352.93,2020-08-03,78
18-44,1,22801,2172.52,2020-08-03,78
45-64,1,21071,3565.64,2020-08-03,78
65-74,1,8305,4063.33,2020-08-03,78
75+,1,7498,4841.89,2020-08-03,78
0-17,2,1860,527.11,2020-08-03,78
18-44,2,18694,3364.23,2020-08-03,78
45-64,2,18323,5385.6,2020-08-03,78
65-74,2,5636,5524.73,2020-08-03,78
75+,2,5065,6225.34,2020-08-03,78
0-17,3,553,237.82,2020-08-03,78
18-44,3,10749,1445.88,2020-08-03,78
45-64,3,9251,2410.06,2020-08-03,78
65-74,3,3706,2532.44,2020-08-03,78
75+,3,4359,3556.6,2020-08-03,78
0-17,4,1742,382.86,2020-08-03,78
18-44,4,25389,2963.38,2020-08-03,78
45-64,4,25418,4169.36,2020-08-03,78
65-74,4,7696,3829.07,2020-08-03,78
75+,4,7127,4553.18,2020-08-03,78
0-17,5,465,449.63,2020-08-03,78
18-44,5,5874,3574.86,2020-08-03,78
45-64,5,5508,4192,2020-08-03,78
65-74,5,1441,3175.06,2020-08-03,78
75+,5,1312,4142.98,2020-08-03,78
0-17,1,2062,353.61,2020-08-04,79
18-44,1,22840,2176.24,2020-08-04,79
45-64,1,21088,3568.52,2020-08-04,79
65-74,1,8297,4059.42,2020-08-04,79
75+,1,7497,4841.24,2020-08-04,79
0-17,2,1868,529.38,2020-08-04,79
18-44,2,18737,3371.97,2020-08-04,79
45-64,2,18366,5398.24,2020-08-04,79
65-74,2,5655,5543.36,2020-08-04,79
75+,2,5086,6251.15,2020-08-04,79
0-17,3,557,239.54,2020-08-04,79
18-44,3,10779,1449.91,2020-08-04,79
45-64,3,9243,2407.97,2020-08-04,79
65-74,3,3711,2535.86,2020-08-04,79
75+,3,4360,3557.41,2020-08-04,79
0-17,4,1746,383.74,2020-08-04,79
18-44,4,25438,2969.1,2020-08-04,79
45-64,4,25444,4173.62,2020-08-04,79
65-74,4,7701,3831.55,2020-08-04,79
75+,4,7129,4554.46,2020-08-04,79
0-17,5,464,448.66,2020-08-04,79
18-44,5,5883,3580.34,2020-08-04,79
45-64,5,5514,4196.57,2020-08-04,79
65-74,5,1443,3179.46,2020-08-04,79
75+,5,1311,4139.83,2020-08-04,79
0-17,1,2072,355.33,2020-08-05,80
18-44,1,22891,2181.1,2020-08-05,80
45-64,1,21109,3572.08,2020-08-05,80
65-74,1,8299,4060.39,2020-08-05,80
75+,1,7498,4841.89,2020-08-05,80
0-17,2,1880,532.78,2020-08-05,80
18-44,2,18787,3380.97,2020-08-05,80
45-64,2,18396,5407.06,2020-08-05,80
65-74,2,5662,5550.22,2020-08-05,80
75+,2,5093,6259.76,2020-08-05,80
0-17,3,564,242.56,2020-08-05,80
18-44,3,10813,1454.48,2020-08-05,80
45-64,3,9254,2410.84,2020-08-05,80
65-74,3,3714,2537.91,2020-08-05,80
75+,3,4362,3559.04,2020-08-05,80
0-17,4,1756,385.94,2020-08-05,80
18-44,4,25485,2974.58,2020-08-05,80
45-64,4,25456,4175.59,2020-08-05,80
65-74,4,7709,3835.53,2020-08-05,80
75+,4,7133,4557.01,2020-08-05,80
0-17,5,467,451.56,2020-08-05,80
18-44,5,5895,3587.64,2020-08-05,80
45-64,5,5516,4198.09,2020-08-05,80
65-74,5,1444,3181.67,2020-08-05,80
75+,5,1311,4139.83,2020-08-05,80
0-17,1,2078,356.36,2020-08-06,81
18-44,1,22934,2185.19,2020-08-06,81
45-64,1,21128,3575.29,2020-08-06,81
65-74,1,8305,4063.33,2020-08-06,81
75+,1,7504,4845.76,2020-08-06,81
0-17,2,1885,534.2,2020-08-06,81
18-44,2,18824,3387.62,2020-08-06,81
45-64,2,18418,5413.52,2020-08-06,81
65-74,2,5661,5549.24,2020-08-06,81
75+,2,5098,6265.9,2020-08-06,81
0-17,3,568,244.28,2020-08-06,81
18-44,3,10850,1459.46,2020-08-06,81
45-64,3,9272,2415.53,2020-08-06,81
65-74,3,3717,2539.96,2020-08-06,81
75+,3,4367,3563.12,2020-08-06,81
0-17,4,1763,387.48,2020-08-06,81
18-44,4,25511,2977.62,2020-08-06,81
45-64,4,25474,4178.55,2020-08-06,81
65-74,4,7718,3840.01,2020-08-06,81
75+,4,7136,4558.93,2020-08-06,81
0-17,5,470,454.46,2020-08-06,81
18-44,5,5906,3594.34,2020-08-06,81
45-64,5,5516,4198.09,2020-08-06,81
65-74,5,1446,3186.07,2020-08-06,81
75+,5,1311,4139.83,2020-08-06,81
0-17,1,2090,358.42,2020-08-07,82
18-44,1,23007,2192.15,2020-08-07,82
45-64,1,21164,3581.38,2020-08-07,82
65-74,1,8315,4068.22,2020-08-07,82
75+,1,7510,4849.64,2020-08-07,82
0-17,2,1893,536.47,2020-08-07,82
18-44,2,18870,3395.9,2020-08-07,82
45-64,2,18444,5421.17,2020-08-07,82
65-74,2,5669,5557.08,2020-08-07,82
75+,2,5105,6274.5,2020-08-07,82
0-17,3,574,246.86,2020-08-07,82
18-44,3,10890,1464.84,2020-08-07,82
45-64,3,9288,2419.7,2020-08-07,82
65-74,3,3717,2539.96,2020-08-07,82
75+,3,4371,3566.39,2020-08-07,82
0-17,4,1771,389.24,2020-08-07,82
18-44,4,25557,2982.98,2020-08-07,82
45-64,4,25500,4182.81,2020-08-07,82
65-74,4,7721,3841.5,2020-08-07,82
75+,4,7139,4560.85,2020-08-07,82
0-17,5,470,454.46,2020-08-07,82
18-44,5,5920,3602.86,2020-08-07,82
45-64,5,5520,4201.14,2020-08-07,82
65-74,5,1448,3190.48,2020-08-07,82
75+,5,1311,4139.83,2020-08-07,82
0-17,1,2092,358.76,2020-08-08,83
18-44,1,23044,2195.67,2020-08-08,83
45-64,1,21180,3584.09,2020-08-08,83
65-74,1,8314,4067.73,2020-08-08,83
75+,1,7518,4854.8,2020-08-08,83
0-17,2,1893,536.47,2020-08-08,83
18-44,2,18891,3399.68,2020-08-08,83
45-64,2,18461,5426.16,2020-08-08,83
65-74,2,5668,5556.1,2020-08-08,83
75+,2,5106,6275.73,2020-08-08,83
0-17,3,577,248.15,2020-08-08,83
18-44,3,10919,1468.74,2020-08-08,83
45-64,3,9296,2421.78,2020-08-08,83
65-74,3,3719,2541.32,2020-08-08,83
75+,3,4375,3569.65,2020-08-08,83
0-17,4,1780,391.22,2020-08-08,83
18-44,4,25593,2987.19,2020-08-08,83
45-64,4,25527,4187.24,2020-08-08,83
65-74,4,7727,3844.49,2020-08-08,83
75+,4,7142,4562.76,2020-08-08,83
0-17,5,472,456.4,2020-08-08,83
18-44,5,5923,3604.69,2020-08-08,83
45-64,5,5524,4204.18,2020-08-08,83
65-74,5,1447,3188.28,2020-08-08,83
75+,5,1311,4139.83,2020-08-08,83
0-17,1,2106,361.16,2020-08-09,84
18-44,1,23092,2200.25,2020-08-09,84
45-64,1,21200,3587.47,2020-08-09,84
65-74,1,8319,4070.18,2020-08-09,84
75+,1,7523,4858.03,2020-08-09,84
0-17,2,1897,537.6,2020-08-09,84
18-44,2,18927,3406.16,2020-08-09,84
45-64,2,18484,5432.92,2020-08-09,84
65-74,2,5682,5569.82,2020-08-09,84
75+,2,5111,6281.88,2020-08-09,84
0-17,3,584,251.16,2020-08-09,84
18-44,3,10942,1471.84,2020-08-09,84
45-64,3,9314,2426.47,2020-08-09,84
65-74,3,3726,2546.11,2020-08-09,84
75+,3,4376,3570.47,2020-08-09,84
0-17,4,1789,393.19,2020-08-09,84
18-44,4,25637,2992.32,2020-08-09,84
45-64,4,25543,4189.86,2020-08-09,84
65-74,4,7728,3844.99,2020-08-09,84
75+,4,7144,4564.04,2020-08-09,84
0-17,5,474,458.33,2020-08-09,84
18-44,5,5929,3608.34,2020-08-09,84
45-64,5,5529,4207.99,2020-08-09,84
65-74,5,1449,3192.68,2020-08-09,84
75+,5,1312,4142.98,2020-08-09,84
0-17,1,2115,362.7,2020-08-10,85
18-44,1,23128,2203.68,2020-08-10,85
45-64,1,21225,3591.7,2020-08-10,85
65-74,1,8326,4073.6,2020-08-10,85
75+,1,7529,4861.9,2020-08-10,85
0-17,2,1902,539.02,2020-08-10,85
18-44,2,18949,3410.12,2020-08-10,85
45-64,2,18493,5435.57,2020-08-10,85
65-74,2,5685,5572.76,2020-08-10,85
