"Name","Zip","pop2017","PercentBlack","PercentWhite","PercentAsian","PercentOther","Median Income","PercentPoverty2020","PercentPoverty2017","PercentPoverty2010","PercentPop0to17","PercentPop18to44","PercentPop45to64","PercentPop65to74","PercentPop75plus","PercentHispanic","PercentNonHispanic","Asianunder45","Asianover45","Blackunder45","Blackover45","Whiteunder45","Whiteover45","Otherunder45","Otherover45","LessThanhighschool","Highschool","SomeCollegeorAS","Bachelor","GraduateORprofessional","Car,Truck,orVan","Carpool","Bicycle","Walked","Taxicab,motorcycle,orother means","Workfromhome","Retail","Wholesale","Transportation and Warehousing","Entertainment, Accommodation and Food Services, etc","Employment, Health Care and Social Assistance","Employment, Accomodation and Food Services","Production, Transportation, and Material Moving","Service","Travel Time Less than 15 Min","Travel Time 15-29 Min","Travel Time 30-59 Min","Travel Time 60-89 Min","Travel Time 90+ Min"
"10468, Bronx, NY",10468,77657,20.8352112494688,13.3432916543261,3.52189757523469,57.2169926729078,35553,31.5019,33.1951,30.4361,26.3517776890686,41.107691515253,23.0822720424431,5.70972352782106,3.74853522541432,74.2534478540247,3.32487734524898,1.47700786793206,1.37656618205699,10.3068622274875,7.92974232844431,5.70070953037073,6.36388219993046,34.8777315631559,15.2194908379154,32.2495,28.9898,22.4992,11.6329,4.6285,15.7966,2.9079,0.6074,8.7629,1.0104,3.9544,12.7154,2.2175,6.9112,12.889,24.3531,10.0721,12.2371,39.6069,8.2214,14.2679,41.6148,23.6456,7.812
"10469, Bronx, NY",10469,73008,55.2720249835634,18.4924939732632,6.15685952224414,16.1174117904887,70597,13.7695,14.6402,13.084,21.3921761998685,36.0385163269779,26.35053692746,8.31826649134342,7.90050405435021,27.6914858645628,11.1070019723866,3.1462305500767,2.09018189787421,24.6630506245891,23.5850865658558,6.21438746438746,10.2591496822266,8.71685294762218,5.54459785229016,20.1497,27.9066,26.9773,15.1865,9.7798,44.7252,6.0221,0.1668,4.9586,1.205,2.495,11.6117,1.2976,7.07,6.7857,29.8318,4.9831,8.3375,29.9555,9.1435,22.5745,33.6711,23.4507,8.4679
"10470, Bronx, NY",10470,14592,35.7593201754386,46.3610197368421,3.80345394736842,11.1842105263158,76503,12.1664,12.8111,11.4669,17.9002192982456,36.6776315789474,27.3643092105263,8.01123903508772,10.046600877193,19.9287280701754,40.4605263157895,1.20614035087719,1.5625,15.3782894736842,16.3240131578947,17.2012061403509,22.4575109649123,5.30427631578947,4.44078947368421,19.8124,29.507,21.2564,18.5247,10.8996,38.5628,5.1818,0,7.2287,1.8322,3.1492,8.4475,0.7487,4.2944,8.2498,22.0511,7.1055,5.3397,26.8682,9.4081,19.8616,37.1804,21.4155,8.7159
"10471, Bronx, NY",10471,22040,10.494555353902,69.1470054446461,6.89655172413793,9.79128856624319,89851,6.7722,7.3422,6.5028,17.1052631578947,34.7731397459165,24.6914700544465,9.8956442831216,13.5344827586207,21.9963702359347,59.7731397459165,3.49364791288566,2.76315789473684,3.83847549909256,5.51724137931035,27.0553539019964,35.3947368421053,4.23774954627949,3.68874773139746,7.4895,16.8004,20.819,23.5511,31.34,41.6984,6.4516,0.3916,6.5134,0.742,6.431,6.0075,1.2131,4.3612,10.9656,18.2151,4.833,4.7656,11.6973,11.5914,17.8685,34.6587,22.557,6.8451
"10472, Bronx, NY",10472,68924,28.9623353258662,17.6237595032209,5.82090418431896,41.4993325982241,36210,33.2572,34.8024,32.0597,27.0500841506587,39.7481283732807,21.8777203876734,6.40995879519471,4.9141082931925,63.41767744182,2.5477337357089,3.12373048575242,1.96883523881377,14.8453368928095,10.7335616040857,8.23080494457663,7.090418431896,23.9597237536997,11.8579885090825,38.13,27.8538,22.49,8.5962,2.93,21.9462,4.1308,0.5477,7.4016,1.3577,2.2563,13.2922,1.8124,8.1161,12.5884,19.8305,10.0193,12.7776,34.2351,9.0582,15.7365,33.6411,30.353,7.3253
"10473, Bronx, NY",10473,62531,39.8170507428316,38.1106970942413,1.88546480945451,16.0288496905535,46436,23.0856,24.3355,21.9771,24.1848043370488,36.7273832179239,25.5457293182581,7.5818394076538,5.96024371911532,61.0817034750764,2.34763557275591,0.809198637475812,0.742031952151733,19.6718427659881,16.3215045337513,18.2517471334218,15.1492859541667,7.94326014296909,5.8019222465657,24.8962,29.3974,28.3505,12.0191,5.3368,41.4149,5.1862,0.0922,5.5595,1.0408,1.0891,10.2853,2.1079,7.4017,6.5603,28.4719,4.7723,10.0486,32.2012,7.5288,15.3644,34.8131,30.4176,10.6665
"10474, Bronx, NY",10474,12608,35.4378172588832,7.3366116751269,0.00793147208121827,53.7277918781726,24414,21.84,23.0593,20.3375,29.9968274111675,42.4492385786802,20.4552664974619,4.72715736040609,2.37151015228426,68.2820431472081,0.769352791878173,0,0.00793147208121827,22.8505710659898,7.99492385786802,3.75158629441624,2.41909898477157,31.7338197969543,16.2991751269036,37.0088,25.3297,26.5942,8.9463,2.121,22.924,2.5164,0,14.0916,0.5788,4.9572,10.0072,4.306,4.5225,9.6464,25.5232,6.9762,11.7152,48.1116,20.1347,14.9146,31.3928,22.2276,5.0998
"10475, Bronx, NY",10475,44241,60.4055062046518,15.9716100449809,1.47600641938473,17.8115322890531,59368,11.5276,12.2269,11.0108,17.415971610045,32.3229583418096,27.2710833841911,12.5652675120363,10.4247191519179,31.934178703013,7.01611627223616,0.449809000700708,1.00585429804932,23.1346488551344,29.4817024931625,2.87742139644221,10.3704708302254,8.30677425917136,7.2444112926923,14.8229,28.1981,31.2049,16.2394,9.5347,37.2987,3.3951,0,3.4321,0.961,1.2039,9.038,2.5198,8.379,5.6543,25.4417,3.7492,5.5546,26.8926,7.5151,16.6473,32.414,24.9654,17.19
"11001, Floral Park, NY",11001,28010,5.49446626204927,68.5255265976437,18.6004998214923,4.75187433059622,128077,4.1499,3.6495,2.9706,20.8568368439843,32.2706176365584,30.5712245626562,8.79685826490539,7.50446269189575,11.835058907533,62.3134594787576,7.70796144234202,7.87575865762228,2.6490539093181,2.22777579435916,26.8511245983577,34.7161727954302,2.42770439128883,1.59585862192074,9.0239,22.0724,23.5974,25.6577,19.6485,74.157,7.8044,0.1399,2.8567,0.7804,3.3574,7.5887,2.4737,6.2719,6.8732,17.2857,4.468,7.2309,14.8424,13.7236,25.9248,34.8607,15.8319,5.7467
"11004, Glen Oaks, NY",11004,15151,7.35925021450729,43.0400633621543,38.6971157019339,5.41218401425648,97632,8.2752,7.4739,6.157,16.9361758299782,33.7271467229886,30.1630255428685,8.6198930763646,10.5537588278001,14.2168833740347,34.664378588872,18.2034189162432,16.6853673024883,2.20447495214837,4.16474160121444,13.8406705827998,25.8662794535014,3.74232723912613,0.778826480100323,8.3576,28.6206,22.9282,23.6431,16.4504,72.8448,11.485,0.3893,3.0033,0.1112,1.5851,11.3984,2.018,6.3219,3.2004,23.1752,3.0112,6.0382,9.9322,11.5876,27.621,28.7876,18.4298,11.0831
"11005, Floral Park, NY",11005,1762,0,98.7514188422248,0,0,90470,2.8554,2.5714,2.0975,0,0,10.6696935300795,14.3019296254257,75.0283768444949,1.02156640181612,97.7298524404086,0,0,0,0,0,98.7514188422248,0,0,1.5323,26.3337,30.9875,21.6232,19.5233,55.7252,0,0,0,0,13.3588,10.1563,1.8229,2.3438,2.0833,14.5833,0,0,7.8125,26.8229,25,27.6042,8.5938,2.8646
"11040, New Hyde Park, NY",11040,42140,1.36212624584718,50.500711912672,38.9012814428097,6.3858566682487,129681,4.6015,3.9548,3.2533,20.5766492643569,31.7157095396298,29.4518272425249,9.59183673469388,8.66397721879449,11.8841955386806,44.2548647365923,17.358803986711,15.5291884195539,0.538680588514476,0.536307546274324,17.2401518747034,28.8063597532036,3.18462268628382,2.30185097294732,8.7487,22.7407,20.218,27.0849,21.2076,76.4924,7.3803,0.2197,2.0501,0.6443,2.9482,10.0238,2.717,4.3624,5.1526,22.8026,4.0052,4.8549,13.6339,17.2765,24.751,29.5356,16.1832,8.1132
"11101, Long Island City, NY",11101,28852,16.6851518092333,46.4924441979759,20.6918064605573,10.7826147234161,55144,25.08,23.4133,20.6679,17.1079994454457,51.0675169832247,22.5530292527381,5.55940662692361,3.71204769166782,27.5058921391931,33.3807015111604,11.9749064189658,4.88700956606128,9.54526549286011,5.34451684458616,21.5582975183696,15.6072369333148,4.81422431720505,4.30472757521142,14.2523,23.6542,16.6636,26.8364,18.5935,12.6983,2.0113,1.3475,5.536,0.6903,3.5048,11.0327,2.4793,3.9911,15.1918,12.2018,11.2141,8.3854,23.7855,6.5847,26.1842,50.6148,10.9454,2.5264
"11102, Astoria, NY",11102,33727,10.5405165001334,56.8683843804667,16.304444510333,13.4936401102974,60622,21.8595,19.8776,17.0995,15.4297743647523,52.2726598867376,21.255967029383,6.81649716844071,4.22510155068639,30.2754469712693,41.8388827942005,8.19817950010377,5.16796631778694,6.3420998013461,2.88492898864411,29.065733685178,19.5718563761971,7.70302724819877,4.18062679752127,16.8161,19.5881,17.1176,32.0504,14.4278,15.6863,2.3046,1.6116,6.0757,0.9562,4.1364,9.9598,2.1536,3.4287,21.2801,11.0693,16.0542,8.253,24.508,6.988,16.506,60.3062,9.9398,3.1928
"11103, Astoria, NY",11103,38036,2.6842990850773,70.1440740351246,15.3012935114102,8.05552634346409,67380,16.8396,15.4604,12.9588,12.8799032495531,55.3528236407614,20.2781575349669,6.02061205174046,5.46850352297823,23.5408560311284,56.8592911978126,8.15806078451993,4.9111368177516,1.42759491008518,0.78346829319592,36.715217162688,23.0018929435272,4.24860658323693,2.24787043853192,13.3106,20.9534,16.8826,31.0301,17.8233,16.0558,2.5214,1.497,6.5839,0.9361,2.6097,8.2869,2.0968,5.5179,16.6692,10.459,12.014,7.8204,20.8678,5.4878,18.3848,59.8144,11.4723,2.1119
"11104, Sunnyside, NY",11104,25725,1.49271137026239,68.8629737609329,21.0184645286686,5.91253644314869,65652,15.5238,13.8384,11.7702,14.7949465500486,47.7045675413022,24.7191448007775,7.14091350826045,5.64042759961127,30.7755102040816,45.2789115646259,7.62293488824101,8.91739552964043,0.56754130223518,0.540330417881438,29.6559766763848,25.2789115646259,3.11370262390671,1.95918367346939,13.4805,21.3877,19.2054,30.1757,15.7508,15.2106,2.3499,1.7473,4.8671,1.6603,5.3424,9.6723,2.1767,7.3418,13.4477,10.0658,10.6991,13.8904,23.3905,4.9499,17.0879,61.9074,11.2587,2.8408
"11105, Astoria, NY",11105,37288,2.4565543874705,74.2919974254452,13.6773224629908,6.59997854537653,72689,17.5609,15.9965,13.6132,14.1332332117571,50.6114567689337,22.8089465779876,5.94024887363227,6.50611456768934,21.355395837803,60.7165844239434,7.68880068654795,4.12733319030251,1.33823213902596,0.793821068440249,35.1855824930272,27.6818279339198,3.58828577558464,1.9818708431667,13.2769,19.881,17.8379,32.0091,16.9952,22.973,3.9768,0.5935,6.5283,0.5935,4.832,8.9759,1.7168,5.0015,18.8151,10.1072,14.4636,6.4503,21.5391,7.1351,16.3491,57.9835,13.764,2.1236
"11106, Astoria, NY",11106,40111,6.96816334671287,53.8131684575304,21.333300092244,13.001421056568,60714,26.7495,24.4404,21.3011,14.7216474283862,51.8436339158834,20.4283114357657,7.34461868315425,5.66178853681035,29.3011891999701,39.5701927152153,10.9695594724639,6.21774575552841,3.06150432549675,2.7972376654783,24.4596245418962,19.640497619107,6.23519732741642,4.09364014858767,14.7703,18.9219,18.6551,31.5831,16.0695,13.7981,1.9562,1.7838,8.12,0.994,3.9488,9.7994,1.8751,5.0439,16.137,11.039,12.2741,7.1084,24.8682,5.5894,18.1789,63.5204,8.5598,1.9788
"11109, Long Island City, NY",11109,5298,4.00151000377501,65.2510381275953,25.0660626651567,0.849377123442809,141989,14.9727,13.4384,11.3652,11.6459041147603,75.3114382785957,11.9856549641374,0.528501321253303,0.528501321253303,6.62514156285391,59.3053982634957,18.724046810117,1.39675349188373,2.0007550018875,1.05700264250661,38.5805964514911,10.3624009060023,0.849377123442808,0,0.3133,4.1844,10.1589,41.8886,43.4549,11.9845,0.232,1.8041,1.0825,0,3.2216,6.5283,1.3585,1.0566,11.1321,8.8302,2.9057,2.1887,7.0943,2.9057,38.3396,46.8302,4.2264,1.5849
"11201, Brooklyn, NY",11201,61907,13.4928198749738,64.1446040027784,11.6836545140291,4.90574571534721,116115,11.9412,13.244,12.613,16.5910155555915,51.3641429886766,20.6584069652866,6.09462580968226,5.29180868076308,12.32009304279,58.5071155119776,5.91532459980293,3.10788763790848,6.67614324712876,5.31603857399002,30.6863521088084,21.2043872260003,2.2614567011808,1.84631786389261,6.353,10.1554,10.8841,34.9373,37.6701,6.6285,1.0325,3.0473,11.4399,1.6874,8.602,5.7138,2.1492,1.638,8.4959,11.2676,3.3698,1.6554,10.5721,9.4731,21.6658,50.1721,6.0442,2.3474
"11203, Brooklyn, NY",11203,75989,89.2931871718275,4.22166366184579,1.72261774730553,3.02938583215992,66965,14.1831,15.6772,14.7017,21.5557514903473,35.5354064404059,25.58791404019,9.4158365026517,7.90509152640514,6.18378975904407,3.70843148350419,0.784324046901525,0.763268367790075,38.5529484530656,39.4872942136362,2.55036913237442,1.11989893274026,1.6739264893603,0.785640026845991,13.6939,35.9125,27.8468,15.09,7.4568,30.6041,3.3332,0.3499,4.4927,1.121,2.9121,9.942,1.0462,7.9362,5.3965,33.645,4.2554,8.622,32.0974,6.1446,14.4061,44.1291,23.0715,9.8471
"11204, Brooklyn, NY",11204,80056,1.11297092035575,58.5690016988108,31.5579094633756,6.92515239332467,58669,21.1017,23.2116,21.756,28.160287798541,35.6400519636255,22.4068152293395,7.34360947336864,6.44923553512541,10.405216348556,55.3350154891576,13.8690416708304,13.2832017587689,0.735734985510143,0.227340861397022,29.9240531627861,21.3075846907165,5.07144998501049,0.958079344458879,27.0881,29.3768,17.7474,17.7067,8.0811,29.6412,8.698,0.9262,12.9036,0.6364,2.7912,11.3627,3.6647,4.2927,12.7395,15.3488,11.4983,10.148,24.0875,11.8963,18.471,38.4722,22.6193,4.8263
"11205, Brooklyn, NY",11205,45148,32.9228315761496,46.4472401878267,7.75006644812616,9.125542659697,52392,33.6609,36.3003,34.5918,26.8029591565518,48.0951537166652,17.6131833082307,4.64472401878267,2.84397979976965,18.4570745104988,40.5710108974927,4.4475945778329,1.99787365996279,15.8966067156906,13.1722335430141,31.6381678036679,6.77770886860991,5.291485780101,2.45193585540888,18.3732,20.0081,17.6444,25.9229,18.0513,12.6886,2.5358,4.7844,13.701,0.7106,6.9454,9.451,1.9008,4.1782,13.7586,12.1403,8.7271,6.0731,21.6442,12.511,18.231,48.62,9.9923,3.5603
"11206, Brooklyn, NY",11206,87767,26.8289903950232,46.4308908815386,6.86818508095298,15.4465801497146,34138,34.4956,37.3078,35.5652,27.7598641858557,44.6682693951029,17.4575865644263,5.96465641983889,4.14962343477617,38.5760023699112,32.7013570020623,3.1162054074994,2.92706826028006,14.0804630441966,9.81462280811695,33.1024189045997,7.97908097576538,7.67372702724259,5.78235555504916,27.8208,26.0774,19.4501,19.9158,6.7359,11.9615,2.5985,2.7014,12.1366,0.9922,4.1604,11.0726,3.0272,4.464,16.2987,17.3861,11.1931,10.0545,30.8172,8.1207,20.0458,47.387,14.6209,4.0453
"11207, Brooklyn, NY",11207,92580,65.4039749405919,13.8820479585224,1.6299416720674,15.9958954417801,41708,31.8155,34.5712,32.7384,24.8271764960035,39.100237632318,25.302441131994,6.28753510477425,4.48260963491035,32.3741628861525,3.60337005832793,0.824152084683517,0.597321235688054,32.4756966947505,24.5139338950097,7.50054007344999,4.9200691294016,8.71354504212573,5.03240440699935,23.0611,36.2332,25.5217,10.6781,4.5058,23.9308,2.9828,0.4658,4.0643,1.1223,2.7785,12.5269,1.2896,8.4142,9.0039,25.9083,7.6959,10.4902,38.8571,6.6579,12.1284,47.8244,23.0249,8.4535
"11208, Brooklyn, NY",11208,99145,54.3486812244692,24.5014877200061,6.06485450602653,12.7056331635483,42489,28.8134,31.4365,29.6997,27.4264965454637,40.0191638509254,23.958848151697,5.55146502597206,3.0440264259418,40.3156992284028,2.68394775329063,3.06722477179888,2.02430783196329,29.5516667507186,17.9666145544405,13.1665742094912,8.06192949720107,7.08255585253921,3.81158908669121,20.7634,46.0327,19.1706,10.4086,3.6246,25.3671,4.29,0.2707,4.2032,0.6461,2.0428,11.4309,1.4806,9.4424,9.472,23.8157,8.1849,12.7261,34.2416,3.2003,9.6655,64.259,16.2354,4.8126
"11209, Brooklyn, NY",11209,67950,2.38116261957322,74.7299484915379,13.3259749816041,5.8616629874908,75450,14.0819,15.676,14.5841,18.3237674760854,37.6571008094187,27.3377483443709,9.12141280353201,7.55997056659308,16.2663723325975,66.1133186166299,5.62913907284768,5.80721118469463,1.26122148638705,0.713760117733628,29.6320824135394,34.9153789551141,3.19646799116998,1.87049300956586,12.0072,18.7944,20.1307,27.7866,21.2811,27.7888,4.7346,0.5978,8.3539,0.6662,4.4699,8.8295,1.7854,4.5321,8.9211,14.609,6.1715,7.4447,14.672,11.4274,15.8021,39.4095,26.0851,4.0399
"11210, Brooklyn, NY",11210,68988,59.1537658723256,30.1284281324288,4.39351771322549,4.37177480141474,69144,14.2066,15.8028,14.8716,26.769873021395,36.5846234127674,23.6765814344524,7.84339305386444,5.12552907752073,7.81005392242129,28.1541717400128,2.23082275178292,1.64231460543863,28.2556386617963,22.5879863164608,15.7215747666261,10.8163738621209,2.58160839566301,1.02191685510524,11.2763,28.4249,25.0308,20.8122,14.4557,33.4026,4.8924,0.2848,5.9178,1.2935,3.0494,8.6954,2.12,7.0027,5.5053,28.8286,4.3712,7.1171,27.0485,5.8855,24.5684,46.3304,15.0924,4.5597
"11211, Brooklyn, NY",11211,101560,6.47991335171327,75.4588420638047,5.83300512012603,9.20441118550611,52165,32.4943,34.7448,33.643,24.4348168570303,51.6463174478141,15.203820401733,4.72823946435605,3.98680582906656,24.369830641985,63.5328869633714,3.3536825521859,1.32335565183143,3.52205592753052,1.97026388341867,47.8889326506499,16.9348168570303,4.37278456085073,3.31232768806617,16.3979,19.9781,15.6164,32.1925,15.8151,11.9212,2.6785,3.096,13.9517,0.8941,7.356,10.1149,2.5729,2.5402,16.8909,8.4651,9.8661,5.9347,17.4736,11.6239,23.3396,50.5221,4.6188,2.5074
"11212, Brooklyn, NY",11212,82831,82.8916709927443,6.55310209945552,1.19279013895764,7.0022093177675,37184,32.7584,35.4581,33.9782,23.9258248723304,39.4767659451172,24.548780046118,7.25090847629511,4.79772066013932,17.7626733952264,1.34732165493595,0.542067583392691,0.523958421363982,40.9834482259058,30.6201784356099,3.26447827504195,2.37350750322947,3.88018978401806,2.18034310825657,23.9339,35.1895,27.2984,9.5087,4.0694,22.1301,3.8334,0.3412,6.1349,1.0724,1.8976,10.3647,0.4457,9.0548,7.4408,33.6987,5.086,9.4342,39.9831,6.4772,12.6562,44.503,25.4991,8.856
"11213, Brooklyn, NY",11213,66503,67.0044960377727,21.6200772897463,2.44650617265387,5.75913868547284,46427,25.676,28.1952,26.5313,23.2936859991279,41.0372464400102,24.4034103724644,6.09446190397426,5.17119528442326,11.4024931206111,20.3193840879359,1.39993684495436,0.696209193570215,30.7550035336752,27.7566425574786,14.5376900290212,4.79677608528939,2.77581462490414,1.82698524878577,18.2224,28.9399,26.4314,16.3679,10.0384,17.4194,3.4094,1.5852,9.4056,1.2935,4.5868,9.141,1.7392,7.7518,8.306,24.1632,6.3662,8.4336,34.0589,8.4227,15.8864,51.9507,14.3878,6.3261
"11214, Brooklyn, NY",11214,94283,1.48913377809361,51.4631481815386,37.123341429526,7.84871079621989,53428,16.4527,18.3176,17.107,20.3016450473574,37.1859189885769,26.3313640847237,8.44584919868905,7.73522268065293,14.1998027215935,45.7558626687738,16.3571375539599,15.3611997921152,0.708505244847958,0.615169224568586,19.5263196970822,25.1158745479037,5.31697124614193,1.05639404770743,25.1978,26.4883,17.5763,20.8458,9.8919,29.2785,6.4844,0.5663,6.5106,1.1874,2.6057,10.8719,3.731,7.6496,11.7352,14.8033,9.8466,12.1592,23.9201,7.4569,16.1318,36.6601,29.013,7.3104
"11215, Brooklyn, NY",11215,71015,4.33852003097937,75.669928888263,7.72794480039428,5.77061184256847,120015,7.987,8.981,8.3132,20.695627684292,48.0321058931212,21.4771527142153,6.23530240090122,3.55981130747025,17.1315919172006,66.5873407026685,3.64007604027318,2.10378089136098,1.65035555868478,2.06294444835598,35.7318876293741,24.166725339717,2.92895867070337,2.0756178272196,7.3664,7.7341,10.4334,36.1311,38.3351,11.1869,2.1415,3.1431,7.7481,0.7369,9.3554,4.9254,1.7575,1.728,11.6896,11.4926,5.6688,3.1162,9.9936,6.7961,13.6415,57.4903,11.8176,1.856
"11216, Brooklyn, NY",11216,57410,60.4302386343843,26.1609475701097,4.84410381466643,4.26058178017767,55654,22.1454,24.4482,22.946,15.8299947744295,50.339662079777,22.9576728792893,5.43981884689079,5.43285141961331,10.8326075596586,23.3443650931893,3.13534227486501,0.863960982407246,25.596585960634,27.0388434070719,17.779132555304,3.87737327991639,2.31144399930326,1.41612959414736,14.0309,22.4194,20.0969,26.7132,16.7396,12.5165,2.3211,3.4382,5.5564,1.2137,4.684,8.4713,1.2992,6.1808,10.3564,20.6301,6.943,6.0794,26.7921,5.3058,14.7122,52.1347,17.6035,4.9191
"11217, Brooklyn, NY",11217,39687,19.3640234837604,58.5305011716683,7.58434751933883,10.1720966563358,101991,13.3432,14.8197,13.9964,17.3003754378008,50.9486733691133,21.2084561695265,6.67724947715877,3.86524554640058,18.2704663995767,51.7020686874795,4.52037191019729,1.20190490588858,9.09869730642276,8.59223423287223,28.0016126187417,16.9728122559024,5.04195328445083,4.10461864086477,11.1195,11.1783,11.4169,33.2015,33.0838,6.9072,1.6023,3.016,7.5625,1.3554,9.5103,8.2167,1.2169,2.0745,10.5596,14.1721,4.288,3.0519,11.8532,6.8609,17.8517,58.0347,6.8177,2.7884
"11218, Brooklyn, NY",11218,76960,8.14968814968815,57.1127858627859,19.658264033264,10.7068607068607,64117,22.2836,24.4351,23.0507,28.1366943866944,39.7323284823285,20.9992203742204,6.64111226611227,4.49064449064449,18.5122141372141,50.5652286902287,11.0174116424116,5.75363825363825,3.41346153846154,3.40176715176715,28.7941787941788,19.5764033264033,6.41632016632017,2.63123700623701,17.8126,20.4723,17.9262,23.9273,19.8616,20.5948,3.5111,2.1785,9.6073,1.6265,5.1821,11.3107,1.8495,5.2612,9.678,17.301,6.072,8.597,20.0231,8.1579,15.2686,49.4173,19.218,4.5181
"11219, Brooklyn, NY",11219,93979,1.13323189223124,66.4137732897775,24.5395247874525,6.4546334819481,44920,31.3419,34.1383,32.2891,35.2823503123038,35.7271305291608,17.4613477479011,6.17478372827972,5.35438768235457,12.5059853797125,61.3541323061535,12.3421189840283,8.69023930878175,0.670362527798764,0.383064301599293,42.0030006703625,18.1774651783909,4.33181881058534,1.29709828791539,33.8054,32.796,14.88,12.0009,6.5177,25.3136,7.8768,1.2661,25.2808,1.4151,3.8937,12.492,4.9411,3.1027,12.9096,14.3884,12.2021,9.4879,26.228,17.2882,17.6506,30.5312,21.1419,7.5596
"11220, Brooklyn, NY",11220,100412,2.35927976735848,28.0583993944947,41.6264988248417,25.0458112576186,44647,27.4792,30.0581,28.3644,24.0479225590567,43.1990200374457,22.6198063976417,5.59096522328009,4.54228578257579,41.8446002469824,13.8539218420109,21.3599968131299,13.9196510377246,1.01382304903796,0.943114368800542,12.5194199896427,11.4219416006055,15.1983826634267,5.58100625423256,48.0772,20.952,11.9216,12.6289,6.4203,20.0205,7.8772,1.0626,15.0705,0.5948,1.4614,8.4485,2.5109,4.7024,26.5236,14.0279,24.9608,13.9302,37.4219,10.8332,13.7654,35.6455,26.491,10.3042
"11221, Brooklyn, NY",11221,84536,51.4171477240466,27.9372101826441,3.70847922778461,13.1127566953724,43793,27.9615,30.6439,29.0141,21.6428503832687,47.2709851424245,21.0005204883127,5.99507901958929,4.09056496640485,36.5926942367749,13.9833916911138,2.21680704078736,1.05753761710987,25.4435979937541,19.3846408630643,17.2009558058105,5.97733509983912,7.73161729913883,3.86344279360273,23.3411,25.9756,22.9621,18.5173,9.2039,15.983,1.8486,2.8136,5.5865,0.9981,3.9849,13.1015,1.9047,7.0047,10.6747,21.2366,8.5415,9.9982,31.6264,7.0789,14.315,50.6438,18.5783,5.7883
"11222, Brooklyn, NY",11222,36845,3.93269100284978,81.69900936355,5.90039354050753,4.30994707558692,78989,12.1791,13.5862,12.7612,10.5387433844484,58.0404396797394,20.5862396525987,6.01438458406839,4.82019269914507,13.9069073144253,73.1198262993622,3.13746777038947,1.55516352286606,2.05998100149274,1.23761704437508,39.508752883702,26.6901886280364,2.21196905957389,1.43845840683946,9.267,17.6573,16.8725,35.4427,20.7605,14.3754,2.4584,4.4373,8.4125,1.1682,4.895,9.2473,1.9898,2.268,14.4978,8.7295,7.8394,6.0251,15.6447,8.8622,18.516,55.6335,7.6554,1.6988
"11223, Brooklyn, NY",11223,80855,4.55630449570218,60.421742625688,24.1456929070558,7.86964318842372,53773,14.7515,16.329,15.2716,24.5476470224476,36.1832910766186,23.644796240183,8.02547770700637,7.59878795374436,14.7894378826294,54.5631067961165,11.5329911570095,9.52816770762476,2.63187186939583,1.47795436274813,27.4441902170552,25.8388473192752,5.01638736008905,1.62142106239565,22.1106,28.4994,18.5572,19.4691,11.3636,29.0705,6.2281,1.3024,8.5217,0.9851,4.9529,13.2169,5.0151,6.7349,9.6952,16.8445,8.2224,10.9386,22.1566,9.8892,18.4408,37.1432,25.0639,6.9289
"11224, Brooklyn, NY",11224,45244,23.5545044646804,57.8397135531783,5.90796569710901,9.87976306250552,42181,23.544,25.7564,24.3161,19.4898771107771,29.5729820528689,24.9071700114932,12.0303244629122,13.9996463619485,18.9240562284502,51.5162231456105,2.19255591901689,2.82468393599151,12.0900008840951,8.87852532932544,16.1479975245336,35.964989832906,5.9101759349306,2.66112633719388,19.6012,23.8473,21.4674,20.5738,14.5102,28.0869,5.6806,0.3998,9.9362,0.8511,2.347,11.1816,2.6016,7.355,9.7615,26.9051,5.2954,10.2005,27.8428,9.5989,20.5474,31.5176,23.3767,11.8103
"11225, Brooklyn, NY",11225,59497,66.3394793014774,25.4601072322974,2.67240365060423,3.27075314721751,53569,21.0435,23.2322,21.7378,19.2026488730524,44.5635914415853,23.4381565457082,7.73988604467452,5.05571709497958,8.73321343933308,22.9608215540279,1.8202598450342,0.314301561423265,28.4871506126359,29.7241877741735,16.9974956720507,4.45232532732743,1.61352673244029,1.27233305880969,13.0992,24.9195,25.345,20.9935,15.6429,14.32,2.644,1.9438,6.7282,0.8402,4.251,9.6818,1.1756,6.0695,9.2034,25.6895,6.3087,6.4318,32.7193,7.727,14.6133,46.7516,18.6118,7.0469
"11226, Brooklyn, NY",11226,102585,68.5207388994492,14.2691426621826,3.37086318662573,10.9421455378467,51411,19.0564,21.1083,19.7657,23.3815860018521,42.2342447726276,23.1086416142711,6.70370911926695,4.57181849198226,17.7657552273724,11.0415752790369,1.90963591168299,0.949456548228298,32.8781010869035,26.61890139884,8.13959155822001,3.64868158112785,6.92693863625286,2.4633230979188,17.2422,33.2503,22.445,17.7346,9.3279,14.6809,2.5467,1.443,4.9174,1.422,3.9456,10.1373,1.4324,6.8722,9.0624,28.4883,7.2009,9.2461,39.0586,4.9894,12.8088,49.5477,21.3203,8.4264
